date,store_name,brand,budget,actual_sales,variance,variance_pct,customer_count,avg_spend
30/11/2021,LA PIAZZA,CHICKEN INN,971.4034691,1107.5,136.0965309,14.01029904,173,6.401734104
30/11/2021,CARREFOUR,CHICKEN INN,1460.451165,1703.5,243.0488348,16.64203779,237,7.187763713
30/11/2021,JUNCTION,CHICKEN INN,2059.517412,2832.5,772.982588,37.53221913,245,11.56122449
30/11/2021,Bon Marche,CHICKEN INN,834.1261735,394,-440.1261735,-52.76493982,50,7.88
30/11/2021,OASIS,CHICKEN INN,860.9741879,640.25,-220.7241879,-25.63656275,78,8.208333333
1/12/2021,Bon Marche,CHICKEN INN,718.3158597,495,-223.3158597,-31.08881096,58,8.534482759
1/12/2021,OASIS,CHICKEN INN,721.1005092,492.25,-228.8505092,-31.73628451,65,7.573076923
1/12/2021,CARREFOUR,CHICKEN INN,1426.299874,1605,178.7001256,12.52893089,188,8.537234043
1/12/2021,LA PIAZZA,CHICKEN INN,795.6575769,993.5,197.8424231,24.8652723,158,6.287974684
1/12/2021,JUNCTION,CHICKEN INN,1791.963337,1431.25,-360.7133365,-20.12950428,188,7.613031915
2/12/2021,LA PIAZZA,CHICKEN INN,839.2668037,947,107.7331963,12.83658496,150,6.313333333
2/12/2021,CARREFOUR,CHICKEN INN,1204.952401,1564.5,359.5475987,29.83915367,199,7.861809045
2/12/2021,JUNCTION,CHICKEN INN,1966.967409,2422.25,455.2825908,23.1464227,220,11.01022727
2/12/2021,Bon Marche,CHICKEN INN,788.4669606,425.25,-363.2169606,-46.06622456,48,8.859375
2/12/2021,OASIS,CHICKEN INN,812.2233982,649,-163.2233982,-20.09587492,79,8.215189873
3/12/2021,OASIS,CHICKEN INN,886.6351691,562,-324.6351691,-36.61428967,73,7.698630137
3/12/2021,Bon Marche,CHICKEN INN,811.1393228,321.5,-489.6393228,-60.36439229,37,8.689189189
3/12/2021,JUNCTION,CHICKEN INN,2023.527544,1706.75,-316.7775438,-15.65471865,193,8.843264249
3/12/2021,LA PIAZZA,CHICKEN INN,886.1484632,1054.25,168.1015368,18.96990671,158,6.672468354
3/12/2021,CARREFOUR,CHICKEN INN,1492.419527,1634.25,141.8304733,9.503391689,203,8.050492611
4/12/2021,LA PIAZZA,CHICKEN INN,1294.529493,1765.75,471.2205068,36.40090931,222,7.953828829
4/12/2021,CARREFOUR,CHICKEN INN,1806.47997,2464.25,657.77003,36.41169794,260,9.477884615
4/12/2021,JUNCTION,CHICKEN INN,2733.042326,2782.5,49.45767353,1.809619743,261,10.66091954
4/12/2021,Bon Marche,CHICKEN INN,1095.551236,953.5,-142.0512361,-12.96618829,94,10.14361702
4/12/2021,OASIS,CHICKEN INN,1155.589579,963.75,-191.8395785,-16.60101321,104,9.266826923
5/12/2021,OASIS,CHICKEN INN,1687.192315,1446.75,-240.4423151,-14.2510319,155,9.333870968
5/12/2021,JUNCTION,CHICKEN INN,3801.827823,3393.75,-408.0778228,-10.73372709,353,9.614022663
5/12/2021,Bon Marche,CHICKEN INN,1523.97829,1825,301.0217102,19.75236211,154,11.85064935
5/12/2021,LA PIAZZA,CHICKEN INN,1520.520753,2139.25,618.7292466,40.69193039,242,8.839876033
5/12/2021,CARREFOUR,CHICKEN INN,2185.205496,3490.75,1305.544504,59.74470162,341,10.23680352
6/12/2021,LA PIAZZA,CHICKEN INN,967.0309302,1102,134.9690698,13.9570582,181,6.08839779
6/12/2021,CARREFOUR,CHICKEN INN,954.3791565,1406,451.6208435,47.3209039,161,8.732919255
6/12/2021,JUNCTION,CHICKEN INN,1511.593703,1274.75,-236.8437029,-15.66847642,163,7.820552147
6/12/2021,Bon Marche,CHICKEN INN,605.9285411,238,-367.9285411,-60.72144092,39,6.102564103
6/12/2021,OASIS,CHICKEN INN,703.4434788,833.25,129.8065212,18.45301366,87,9.577586207
7/12/2021,OASIS,CHICKEN INN,866.4557058,733,-133.4557058,-15.4024845,94,7.79787234
7/12/2021,JUNCTION,CHICKEN INN,1623.493324,1686.25,62.75667636,3.865533381,186,9.065860215
7/12/2021,Bon Marche,CHICKEN INN,650.7839634,471,-179.7839634,-27.62575195,59,7.983050847
7/12/2021,LA PIAZZA,CHICKEN INN,839.9708022,1348,508.0291978,60.4817687,205,6.575609756
7/12/2021,CARREFOUR,CHICKEN INN,1088.049314,1495.5,407.4506855,37.44781418,200,7.4775
8/12/2021,LA PIAZZA,CHICKEN INN,870.915792,1324.5,453.584208,52.0812933,182,7.277472527
8/12/2021,CARREFOUR,CHICKEN INN,1413.604016,1435.5,21.89598421,1.548947511,186,7.717741935
8/12/2021,JUNCTION,CHICKEN INN,2782.586296,1382,-1400.586296,-50.3339752,147,9.401360544
8/12/2021,Bon Marche,CHICKEN INN,1115.41114,410,-705.4111398,-63.24225343,49,8.367346939
8/12/2021,OASIS,CHICKEN INN,460.0287026,589,128.9712974,28.03548923,73,8.068493151
9/12/2021,Bon Marche,CHICKEN INN,867.2322434,395,-472.2322434,-54.45280051,51,7.745098039
9/12/2021,LA PIAZZA,CHICKEN INN,864.1156305,1346.25,482.1343695,55.79512191,191,7.048429319
9/12/2021,CARREFOUR,CHICKEN INN,1179.797842,1697.5,517.7021579,43.88058186,211,8.045023697
9/12/2021,JUNCTION,CHICKEN INN,2163.461051,1335,-828.4610506,-38.29331942,170,7.852941176
9/12/2021,OASIS,CHICKEN INN,746.0095342,618.75,-127.2595342,-17.05870078,80,7.734375
10/12/2021,OASIS,CHICKEN INN,923.8410546,704.5,-219.3410546,-23.74229349,64,11.0078125
10/12/2021,Bon Marche,CHICKEN INN,913.9379673,430.25,-483.6879673,-52.92350079,46,9.35326087
10/12/2021,JUNCTION,CHICKEN INN,2279.976569,1908.25,-371.7265691,-16.30396444,191,9.990837696
10/12/2021,KIN ALILAC,CHICKEN INN,672.2120593,118.5,-553.7120593,-82.37163431,13,9.115384615
10/12/2021,CARREFOUR,CHICKEN INN,1171.655417,1747.75,576.0945828,49.16928428,207,8.443236715
10/12/2021,LA PIAZZA,CHICKEN INN,1065.258064,1208.25,142.991936,13.42322024,167,7.23502994
11/12/2021,Bon Marche,CHICKEN INN,1367.603135,865,-502.6031347,-36.75065682,84,10.29761905
11/12/2021,JUNCTION,CHICKEN INN,3411.722912,3706.08,294.3570883,8.627813451,292,12.69205479
11/12/2021,OASIS,CHICKEN INN,1270.67558,790.5,-480.1755802,-37.78899884,88,8.982954545
11/12/2021,CARREFOUR,CHICKEN INN,2055.369393,2430.75,375.3806071,18.2634133,260,9.349038462
11/12/2021,LA PIAZZA,CHICKEN INN,1633.756207,1645.5,11.74379275,0.718821615,207,7.949275362
11/12/2021,KIN ALILAC,CHICKEN INN,924.5783614,425.55,-499.0283614,-53.9736146,48,8.865625
12/12/2021,LA PIAZZA,CHICKEN INN,1447.150183,2120.75,673.5998173,46.54664218,230,9.220652174
12/12/2021,CARREFOUR,CHICKEN INN,2364.868497,3225.25,860.3815028,36.38179053,319,10.11050157
12/12/2021,KIN ALILAC,CHICKEN INN,412.09012,1181,768.90988,186.5877979,110,10.73636364
12/12/2021,JUNCTION,CHICKEN INN,4012.569202,3395.25,-617.3192021,-15.3846369,324,10.47916667
12/12/2021,Bon Marche,CHICKEN INN,1608.454837,1703.25,94.79516319,5.893554548,150,11.355
12/12/2021,OASIS,CHICKEN INN,1731.019587,1508.5,-222.519587,-12.85482779,141,10.69858156
13/12/2021,Bon Marche,CHICKEN INN,858.1575421,406.75,-451.4075421,-52.60194311,40,10.16875
13/12/2021,JUNCTION,CHICKEN INN,2140.822636,1333.75,-807.0726362,-37.69918267,169,7.892011834
13/12/2021,OASIS,CHICKEN INN,705.3353035,702.75,-2.585303469,-0.366535385,83,8.46686747
13/12/2021,CARREFOUR,CHICKEN INN,1137.401896,1375,237.5981043,20.88954706,183,7.513661202
13/12/2021,LA PIAZZA,CHICKEN INN,874.1959609,1021.75,147.5540391,16.87882874,165,6.192424242
13/12/2021,KIN ALILAC,CHICKEN INN,248.9358207,446.25,197.3141793,79.2630722,63,7.083333333
14/12/2021,LA PIAZZA,CHICKEN INN,1020.248576,1044.25,24.00142363,2.352507436,180,5.801388889
14/12/2021,CARREFOUR,CHICKEN INN,1274.186729,1521.25,247.0632712,19.38987949,170,8.948529412
14/12/2021,KIN ALILAC,CHICKEN INN,290.5257265,551.5,260.9742735,89.82828357,68,8.110294118
14/12/2021,JUNCTION,CHICKEN INN,2529.891535,1850.5,-679.3915346,-26.85457164,216,8.56712963
14/12/2021,Bon Marche,CHICKEN INN,1014.117407,1024.5,10.38259279,1.023805796,44,23.28409091
14/12/2021,OASIS,CHICKEN INN,836.1865109,622,-214.1865109,-25.61468142,92,6.760869565
15/12/2021,OASIS,CHICKEN INN,714.1638187,676.75,-37.41381867,-5.23882864,89,7.603932584
15/12/2021,Bon Marche,CHICKEN INN,944.291137,548,-396.291137,-41.96705036,65,8.430769231
15/12/2021,JUNCTION,CHICKEN INN,2355.697808,1843,-512.6978085,-21.76415866,168,10.9702381
15/12/2021,KIN ALILAC,CHICKEN INN,277.0413357,460,182.9586643,66.04020435,54,8.518518519
15/12/2021,LA PIAZZA,CHICKEN INN,972.8950058,1023.25,50.35499422,5.175789157,138,7.414855072
15/12/2021,CARREFOUR,CHICKEN INN,1404.25999,1718.5,314.2400097,22.37762322,204,8.424019608
16/12/2021,LA PIAZZA,CHICKEN INN,1032.440902,1124,91.55909766,8.86821681,149,7.543624161
16/12/2021,CARREFOUR,CHICKEN INN,1275.143266,1208,-67.1432661,-5.265546852,149,8.10738255
16/12/2021,KIN ALILAC,CHICKEN INN,293.9976102,486,192.0023898,65.30746617,72,6.75
16/12/2021,JUNCTION,CHICKEN INN,2301.732834,1267.75,-1033.982834,-44.92193094,133,9.531954887
16/12/2021,Bon Marche,CHICKEN INN,922.6590555,423,-499.6590555,-54.15424609,50,8.46
16/12/2021,OASIS,CHICKEN INN,741.2799725,738.75,-2.529972488,-0.341297834,80,9.234375
17/12/2021,Bon Marche,CHICKEN INN,1057.599495,514.75,-542.8494946,-51.32845632,63,8.170634921
17/12/2021,JUNCTION,CHICKEN INN,2638.365133,1551.25,-1087.115133,-41.20411992,163,9.516871166
17/12/2021,OASIS,CHICKEN INN,851.6364125,624.25,-227.3864125,-26.69994015,79,7.901898734
17/12/2021,CARREFOUR,CHICKEN INN,1258.139037,1848.75,590.610963,46.94321896,209,8.84569378
17/12/2021,KIN ALILAC,CHICKEN INN,356.2800307,459.25,102.9699693,28.90141472,58,7.918103448
17/12/2021,LA PIAZZA,CHICKEN INN,1251.16009,1197.5,-53.66009002,-4.288826861,140,8.553571429
18/12/2021,LA PIAZZA,CHICKEN INN,1407.293036,1917.5,510.2069641,36.25449363,228,8.410087719
18/12/2021,CARREFOUR,CHICKEN INN,1628.247823,2107.25,479.0021775,29.41825997,230,9.161956522
18/12/2021,KIN ALILAC,CHICKEN INN,400.7404089,1042.75,642.0095911,160.2058532,122,8.547131148
18/12/2021,JUNCTION,CHICKEN INN,2989.296458,2748.25,-241.0464583,-8.063651822,288,9.542534722
18/12/2021,Bon Marche,CHICKEN INN,1198.271757,827.75,-370.5217568,-30.92134607,78,10.61217949
18/12/2021,OASIS,CHICKEN INN,1056.584087,782,-274.5840867,-25.9879067,91,8.593406593
19/12/2021,JUNCTION,CHICKEN INN,5006.80282,3666.25,-1340.55282,-26.7746278,367,9.989782016
19/12/2021,OASIS,CHICKEN INN,1777.369292,1305,-472.3692918,-26.57687932,134,9.73880597
19/12/2021,Bon Marche,CHICKEN INN,2006.997464,1307.5,-699.4974639,-34.85293213,119,10.98739496
19/12/2021,KIN ALILAC,CHICKEN INN,389.5250792,1538.75,1149.224921,295.032331,165,9.325757576
19/12/2021,CARREFOUR,CHICKEN INN,2501.179014,3128.25,627.0709857,25.0710158,268,11.67257463
19/12/2021,LA PIAZZA,CHICKEN INN,1367.9078,1881.5,513.5921998,37.54581996,221,8.513574661
20/12/2021,LA PIAZZA,CHICKEN INN,1132.068297,1268.75,136.6817031,12.07362696,164,7.736280488
20/12/2021,CARREFOUR,CHICKEN INN,1108.413282,1198.25,89.836718,8.104983895,154,7.780844156
20/12/2021,KIN ALILAC,CHICKEN INN,322.3674819,874.25,551.8825181,171.1967085,95,9.202631579
20/12/2021,JUNCTION,CHICKEN INN,1725.750847,1593.25,-132.5008467,-7.677866532,164,9.714939024
20/12/2021,Bon Marche,CHICKEN INN,691.7743113,392,-299.7743113,-43.33412016,49,8
20/12/2021,OASIS,CHICKEN INN,624.3021461,804,179.6978539,28.78379563,90,8.933333333
21/12/2021,Bon Marche,CHICKEN INN,1081.89601,474,-607.8960103,-56.18802588,53,8.943396226
21/12/2021,JUNCTION,CHICKEN INN,2698.977001,1716.5,-982.4770006,-36.4018293,197,8.71319797
21/12/2021,OASIS,CHICKEN INN,767.1349099,699.25,-67.88490985,-8.849148824,88,7.946022727
21/12/2021,KIN ALILAC,CHICKEN INN,413.6255914,599.25,185.6244086,44.8773994,78,7.682692308
21/12/2021,LA PIAZZA,CHICKEN INN,1452.542347,1273.25,-179.2923472,-12.34334734,182,6.995879121
21/12/2021,CARREFOUR,CHICKEN INN,1909.240534,1477.25,-431.9905344,-22.62630227,168,8.793154762
22/12/2021,LA PIAZZA,CHICKEN INN,972.8950058,1268.5,295.6049942,30.38405917,161,7.878881988
22/12/2021,CARREFOUR,CHICKEN INN,1360.425285,1482.5,122.0747146,8.973275926,153,9.689542484
22/12/2021,KIN ALILAC,CHICKEN INN,277.0413357,689.25,412.2086643,148.7895888,87,7.922413793
22/12/2021,JUNCTION,CHICKEN INN,2355.697808,1977.75,-377.9478085,-16.04398523,232,8.524784483
22/12/2021,Bon Marche,CHICKEN INN,1293.216899,506,-787.216899,-60.87276617,66,7.666666667
22/12/2021,OASIS,CHICKEN INN,778.1705539,665.5,-112.6705539,-14.47890225,71,9.373239437
23/12/2021,OASIS,CHICKEN INN,1213.290231,979.75,-233.5402314,-19.24850505,111,8.826576577
23/12/2021,Bon Marche,CHICKEN INN,812.640123,533.25,-279.390123,-34.38054744,58,9.193965517
23/12/2021,JUNCTION,CHICKEN INN,2027.27155,2482.75,455.4784502,22.46755992,219,11.33675799
23/12/2021,CARREFOUR,CHICKEN INN,1203.276485,1562.75,359.4735152,29.87455666,206,7.586165049
23/12/2021,LA PIAZZA,CHICKEN INN,900.2206973,1067.5,167.2793027,18.58203252,163,6.549079755
23/12/2021,KIN ALILAC,CHICKEN INN,256.3466181,698,441.6533819,172.2875789,84,8.30952381
24/12/2021,LA PIAZZA,CHICKEN INN,952.0303464,1724.5,772.4696536,81.1391839,206,8.371359223
24/12/2021,CARREFOUR,CHICKEN INN,1184.588434,1517,332.4115662,28.06135504,186,8.155913978
24/12/2021,KIN ALILAC,CHICKEN INN,271.0999206,726.75,455.6500794,168.0745897,91,7.986263736
24/12/2021,JUNCTION,CHICKEN INN,1868.792391,2087.25,218.4576087,11.68977408,219,9.530821918
24/12/2021,Bon Marche,CHICKEN INN,749.1131017,626.25,-122.8631017,-16.40114175,70,8.946428571
24/12/2021,OASIS,CHICKEN INN,851.6364125,804.5,-47.13641246,-5.534804732,82,9.81097561
25/12/2021,Bon Marche,CHICKEN INN,3247.349191,3200,-47.34919066,-1.458087439,275,11.63636364
25/12/2021,OASIS,CHICKEN INN,2770.577251,3046.75,276.1727485,9.968058041,361,8.439750693
25/12/2021,JUNCTION,CHICKEN INN,8101.075052,7888,-213.0750522,-2.630207112,698,11.3008596
25/12/2021,KIN ALILAC,CHICKEN INN,790.1333098,1711,920.8666902,116.5457371,157,10.89808917
25/12/2021,CARREFOUR,CHICKEN INN,4388.142506,4781.75,393.6074935,8.969797424,433,11.04330254
25/12/2021,LA PIAZZA,CHICKEN INN,2774.736661,3146.75,372.0133388,13.40715838,272,11.56893382
26/12/2021,LA PIAZZA,CHICKEN INN,1744.407754,1943.5,199.0922456,11.41317132,195,9.966666667
26/12/2021,CARREFOUR,CHICKEN INN,2501.661236,2409.5,-92.16123553,-3.684001424,277,8.698555957
26/12/2021,KIN ALILAC,CHICKEN INN,496.7371109,1486.25,989.5128891,199.2025293,143,10.39335664
26/12/2021,JUNCTION,CHICKEN INN,4366.608565,4121.5,-245.1085649,-5.613247931,392,10.51403061
26/12/2021,Bon Marche,CHICKEN INN,1750.372969,1567.5,-182.8729688,-10.44765727,140,11.19642857
26/12/2021,OASIS,CHICKEN INN,1348.555696,1144,-204.5556964,-15.1685019,108,10.59259259
27/12/2021,OASIS,CHICKEN INN,577.3218331,603.5,26.1781669,4.534414844,59,10.22881356
27/12/2021,Bon Marche,CHICKEN INN,1034.672202,567.25,-467.422202,-45.1758732,56,10.12946429
27/12/2021,JUNCTION,CHICKEN INN,2581.169031,2035.75,-545.4190307,-21.13069792,221,9.211538462
27/12/2021,KIN ALILAC,CHICKEN INN,337.6561066,520.25,182.5938934,54.07688172,65,8.003846154
27/12/2021,CARREFOUR,CHICKEN INN,1411.928099,1155.5,-256.4280992,-18.16155506,151,7.652317881
27/12/2021,LA PIAZZA,CHICKEN INN,1185.757854,1430.75,244.9921459,20.66122902,193,7.413212435
28/12/2021,LA PIAZZA,CHICKEN INN,1183.173947,1282.25,99.0760525,8.373752035,200,6.41125
28/12/2021,CARREFOUR,CHICKEN INN,1356.591231,1587.75,231.1587691,17.03967738,196,8.100765306
28/12/2021,KIN ALILAC,CHICKEN INN,336.920314,606.5,269.579686,80.01289171,78,7.775641026
28/12/2021,JUNCTION,CHICKEN INN,2763.948327,2162.25,-601.6983268,-21.76952156,231,9.36038961
28/12/2021,Bon Marche,CHICKEN INN,1107.940033,396.75,-711.1900332,-64.19030019,57,6.960526316
28/12/2021,OASIS,CHICKEN INN,878.7525663,804.5,-74.25256628,-8.449769495,100,8.045
29/12/2021,OASIS,CHICKEN INN,685.1558402,905.5,220.3441598,32.15971417,96,9.432291667
29/12/2021,Bon Marche,CHICKEN INN,639.9411961,605,-34.94119612,-5.46006357,59,10.25423729
29/12/2021,JUNCTION,CHICKEN INN,1596.444162,2465.5,869.0558376,54.43697049,212,11.62971698
29/12/2021,CARREFOUR,CHICKEN INN,1186.509414,1314.25,127.7405863,10.76608284,168,7.822916667
29/12/2021,LA PIAZZA,CHICKEN INN,772.6886582,1222,449.3113418,58.14907945,186,6.569892473
29/12/2021,KIN ALILAC,CHICKEN INN,220.0306269,643.5,423.4693731,192.4592859,71,9.063380282
30/12/2021,LA PIAZZA,CHICKEN INN,814.1781533,1344.5,530.3218467,65.13584829,164,8.198170732
30/12/2021,CARREFOUR,CHICKEN INN,1318.977971,1295,-23.97797104,-1.817920509,179,7.234636872
30/12/2021,KIN ALILAC,CHICKEN INN,231.845165,576.75,344.904835,148.7651619,64,9.01171875
30/12/2021,JUNCTION,CHICKEN INN,1705.861456,1967.25,261.3885441,15.32296443,216,9.107638889
30/12/2021,Bon Marche,CHICKEN INN,683.8015674,639.75,-44.05156737,-6.442156536,64,9.99609375
30/12/2021,OASIS,CHICKEN INN,706.5965199,832.75,126.1534801,17.85367979,94,8.859042553
31/12/2021,KIN ALILAC,CHICKEN INN,289.2568147,740.75,451.4931853,156.0873114,88,8.417613636
31/12/2021,OASIS,CHICKEN INN,860.7802318,709.25,-151.5302318,-17.60382339,85,8.344117647
31/12/2021,Bon Marche,CHICKEN INN,838.680034,681.25,-157.430034,-18.7711675,61,11.16803279
31/12/2021,CARREFOUR,CHICKEN INN,1381.263569,1681.5,300.2364311,21.73636067,190,8.85
31/12/2021,LA PIAZZA,CHICKEN INN,1015.792498,1300.75,284.9575022,28.05272758,185,7.031081081
31/12/2021,JUNCTION,CHICKEN INN,2092.232618,1949.5,-142.7326185,-6.82202434,218,8.94266055
1/1/2022,Bon Marche,CHICKEN INN,2647.114185,2747.5,100.3858153,3.792273712,254,10.81692913
1/1/2022,LA PIAZZA,CHICKEN INN,2784.921232,3630.25,845.328768,30.35377656,300,12.10083333
1/1/2022,CARREFOUR,CHICKEN INN,4823.169308,6228,1404.830692,29.12671322,481,12.94802495
1/1/2022,KIN ALILAC,CHICKEN INN,1488.338993,1733,244.661007,16.43852698,180,9.627777778
1/1/2022,JUNCTION,CHICKEN INN,6535.914983,5801.75,-734.1649829,-11.23278049,492,11.7921748
1/1/2022,OASIS,CHICKEN INN,2466.715578,2130.75,-335.9655782,-13.61995607,235,9.067021277
2/1/2022,Bon Marche,CHICKEN INN,2086.269426,1988.5,-97.76942642,-4.68632791,177,11.23446328
2/1/2022,OASIS,CHICKEN INN,1817.178889,1975.75,158.5711107,8.726224572,214,9.232476636
2/1/2022,JUNCTION,CHICKEN INN,5151.149007,5198,46.85099345,0.909525106,517,10.05415861
2/1/2022,LA PIAZZA,CHICKEN INN,2005.483448,2542.75,537.266552,26.78987715,239,10.63912134
2/1/2022,CARREFOUR,CHICKEN INN,2655.054264,3659.75,1004.695736,37.84087392,287,12.75174216
2/1/2022,KIN ALILAC,CHICKEN INN,1071.785866,1354,282.2141336,26.33120499,117,11.57264957
3/1/2022,LA PIAZZA,CHICKEN INN,890.5765801,1618.25,727.6734199,81.70812439,193,8.384715026
3/1/2022,CARREFOUR,CHICKEN INN,1326.800357,1546.75,219.9496432,16.5774483,157,9.851910828
3/1/2022,KIN ALILAC,CHICKEN INN,475.9487756,520.5,44.5512244,9.360508249,55,9.463636364
3/1/2022,JUNCTION,CHICKEN INN,3035.337427,1904.5,-1130.837427,-37.25574024,202,9.428217822
3/1/2022,Bon Marche,CHICKEN INN,1229.343524,687.5,-541.8435243,-44.07584321,76,9.046052632
3/1/2022,OASIS,CHICKEN INN,1084.973894,759.5,-325.4738945,-29.99831573,99,7.671717172
4/1/2022,OASIS,CHICKEN INN,737.1574739,811.75,74.59252606,10.11894048,83,9.780120482
4/1/2022,Bon Marche,CHICKEN INN,968.103132,1075,106.896868,11.04188846,88,12.21590909
4/1/2022,JUNCTION,CHICKEN INN,2390.316142,2974.75,584.4338579,24.45006531,275,10.81727273
4/1/2022,CARREFOUR,CHICKEN INN,1140.455259,1587.5,447.0447415,39.19879699,183,8.674863388
4/1/2022,LA PIAZZA,CHICKEN INN,889.6968535,1136.5,246.8031465,27.7401393,161,7.059006211
4/1/2022,KIN ALILAC,CHICKEN INN,475.4786253,782.25,306.7713747,64.51843644,70,11.175
5/1/2022,LA PIAZZA,CHICKEN INN,921.0737696,1433.5,512.4262304,55.6335711,180,7.963888889
5/1/2022,CARREFOUR,CHICKEN INN,1109.34929,1356.5,247.1507095,22.27889013,156,8.695512821
5/1/2022,KIN ALILAC,CHICKEN INN,492.2473178,502.75,10.5026822,2.13361898,61,8.241803279
5/1/2022,JUNCTION,CHICKEN INN,1930.231029,2129.75,199.5189706,10.33653317,229,9.300218341
5/1/2022,Bon Marche,CHICKEN INN,781.7638312,654.5,-127.2638312,-16.27906359,71,9.218309859
5/1/2022,OASIS,CHICKEN INN,787.4441853,577.5,-209.9441853,-26.66146874,80,7.21875
6/1/2022,Bon Marche,CHICKEN INN,749.5328737,604.5,-145.0328737,-19.34976821,71,8.514084507
6/1/2022,OASIS,CHICKEN INN,1046.496941,882.5,-163.996941,-15.67103874,98,9.005102041
6/1/2022,JUNCTION,CHICKEN INN,1850.650481,2053.75,203.0995188,10.97449361,240,8.557291667
6/1/2022,LA PIAZZA,CHICKEN INN,875.6212276,1139.5,263.8787724,30.13617807,134,8.503731343
6/1/2022,CARREFOUR,CHICKEN INN,982.8904484,1380,397.1095516,40.40221901,171,8.070175439
6/1/2022,KIN ALILAC,CHICKEN INN,467.9562212,610,142.0437788,30.35407423,79,7.721518987
7/1/2022,LA PIAZZA,CHICKEN INN,1002.301861,1197.75,195.4481393,19.49992782,170,7.045588235
7/1/2022,CARREFOUR,CHICKEN INN,1401.803532,1455.75,53.94646787,3.848361531,188,7.743351064
7/1/2022,KIN ALILAC,CHICKEN INN,535.6578581,526,-9.657858081,-1.802990087,65,8.092307692
7/1/2022,JUNCTION,CHICKEN INN,2818.826786,2017,-801.8267862,-28.44540822,248,8.133064516
7/1/2022,Bon Marche,CHICKEN INN,1141.654442,601,-540.6544416,-47.35710053,76,7.907894737
7/1/2022,OASIS,CHICKEN INN,1241.929388,769.25,-472.6793876,-38.06008557,92,8.361413043
8/1/2022,OASIS,CHICKEN INN,905.9227251,784.25,-121.6727251,-13.43080615,81,9.682098765
8/1/2022,Bon Marche,CHICKEN INN,1154.442433,824.75,-329.6924328,-28.55858581,94,8.77393617
8/1/2022,JUNCTION,CHICKEN INN,2850.401255,3195.25,344.8487453,12.09825265,336,9.509672619
8/1/2022,LA PIAZZA,CHICKEN INN,1231.030781,1498,266.9692185,21.68664038,169,8.863905325
8/1/2022,CARREFOUR,CHICKEN INN,1771.877339,1800.25,28.37266107,1.601276818,188,9.575797872
8/1/2022,KIN ALILAC,CHICKEN INN,657.8969246,555.75,-102.1469246,-15.52628091,65,8.55
9/1/2022,Bon Marche,CHICKEN INN,1888.316542,1678.5,-209.8165418,-11.11130137,163,10.29754601
9/1/2022,OASIS,CHICKEN INN,1650.699398,1688.5,37.80060228,2.289974924,162,10.42283951
9/1/2022,JUNCTION,CHICKEN INN,4662.389121,4587.25,-75.13912145,-1.611601252,402,11.41106965
9/1/2022,LA PIAZZA,CHICKEN INN,1482.04611,2220.25,738.20389,49.80977886,241,9.212655602
9/1/2022,CARREFOUR,CHICKEN INN,2428.591188,3514.5,1085.908812,44.71352847,320,10.9828125
9/1/2022,KIN ALILAC,CHICKEN INN,792.0464642,1272.25,480.2035358,60.62820269,121,10.51446281
10/1/2022,LA PIAZZA,CHICKEN INN,746.3014147,934,187.6985853,25.15050643,37,25.24324324
10/1/2022,CARREFOUR,CHICKEN INN,1055.858654,1139,83.14134619,7.874287518,144,7.909722222
10/1/2022,KIN ALILAC,CHICKEN INN,398.8441337,489.5,90.65586635,22.72964767,57,8.587719298
10/1/2022,JUNCTION,CHICKEN INN,1820.364767,1430.5,-389.8647665,-21.41684863,188,7.609042553
10/1/2022,Bon Marche,CHICKEN INN,737.2668413,397.5,-339.7668413,-46.08464972,52,7.644230769
10/1/2022,OASIS,CHICKEN INN,628.9648524,759.5,130.5351476,20.75396535,89,8.533707865
11/1/2022,OASIS,CHICKEN INN,1035.068143,761,-274.068143,-26.47827052,86,8.848837209
11/1/2022,Bon Marche,CHICKEN INN,799.640921,386.75,-412.890921,-51.63454122,40,9.66875
11/1/2022,JUNCTION,CHICKEN INN,1974.370848,1656,-318.3708476,-16.12517973,210,7.885714286
11/1/2022,KIN ALILAC,CHICKEN INN,377.6873721,663.25,285.5626279,75.6082011,76,8.726973684
11/1/2022,CARREFOUR,CHICKEN INN,1138.129579,1056.75,-81.37957866,-7.15029116,162,6.523148148
11/1/2022,LA PIAZZA,CHICKEN INN,706.7137169,932.5,225.7862831,31.94876196,143,6.520979021
12/1/2022,LA PIAZZA,CHICKEN INN,699.3826617,1004.75,305.3673383,43.66241187,143,7.026223776
12/1/2022,CARREFOUR,CHICKEN INN,1032.020435,1485,452.9795647,43.89249953,171,8.684210526
12/1/2022,KIN ALILAC,CHICKEN INN,373.7694533,373.5,-0.269453342,-0.072090787,48,7.78125
12/1/2022,JUNCTION,CHICKEN INN,2004.012185,1405.25,-598.7621854,-29.87817089,173,8.12283237
12/1/2022,Bon Marche,CHICKEN INN,811.645974,541.5,-270.145974,-33.28372008,54,10.02777778
12/1/2022,OASIS,CHICKEN INN,699.4424404,595.75,-103.6924404,-14.8250141,68,8.761029412
13/1/2022,OASIS,CHICKEN INN,732.2049948,469.5,-262.7049948,-35.87861277,56,8.383928571
13/1/2022,Bon Marche,CHICKEN INN,836.960977,444.75,-392.210977,-46.86132183,50,8.895
13/1/2022,JUNCTION,CHICKEN INN,2066.516746,1310.25,-756.2667456,-36.59620698,163,8.038343558
