date,year,quarter,month,month_name,year_month,week_number,day,day_of_week,day_of_week_num,is_weekend,is_month_end,country,region,complex,brand,budget,actual_revenue,variance_budget,variance_budget_pct,sdlm_revenue,sdlm_revenue_var,sdlm_revenue_var_pct,sdly_revenue,sdly_revenue_var,sdly_revenue_var_pct,customer_count,sdlm_customer_count,sdly_customer_count,avg_spend,sdlm_avg_spend,sdly_avg_spend,is_synthetic
6/7/2021,2021,3,7,July,2021-07,27,6,Tuesday,1,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1983.16,2397.68,414.52,20.9,,,,,,,254,,,9.44,,,1
6/7/2021,2021,3,7,July,2021-07,27,6,Tuesday,1,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,718.08,1225.92,507.85,70.72,,,,,,,120,,,10.22,,,1
6/7/2021,2021,3,7,July,2021-07,27,6,Tuesday,1,0,0,DRC,KINSHASA,OASIS,CREAMY INN,161.34,151.62,-9.72,-6.03,,,,,,,51,,,2.97,,,1
6/7/2021,2021,3,7,July,2021-07,27,6,Tuesday,1,0,0,DRC,KINSHASA,OASIS,PIZZA INN,2712.22,2659.55,-52.67,-1.94,,,,,,,194,,,13.71,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1198.58,1280.61,82.03,6.84,,,,,,,141,,,9.08,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,492.6,528.01,35.41,7.19,,,,,,,156,,,3.38,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,686.57,810.67,124.09,18.07,,,,,,,78,,,10.39,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,2282.52,4007.36,1724.83,75.57,,,,,,,249,,,16.09,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,543.74,390.22,-153.51,-28.23,,,,,,,101,,,3.86,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,258.91,218.64,-40.27,-15.55,,,,,,,46,,,4.75,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,1453.13,1855.27,402.14,27.67,,,,,,,228,,,8.14,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,408.02,254.54,-153.48,-37.62,,,,,,,62,,,4.11,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,GALITOS,1115.81,1009.56,-106.26,-9.52,,,,,,,102,,,9.9,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,4448.77,4140.69,-308.08,-6.93,,,,,,,260,,,15.93,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,717.32,966.52,249.2,34.74,,,,,,,138,,,7,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,253.78,468.6,214.82,84.65,,,,,,,75,,,6.25,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,494.97,550.02,55.05,11.12,,,,,,,68,,,8.09,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1620.7,1615.08,-5.62,-0.35,,,,,,,152,,,10.63,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,583.08,809.53,226.45,38.84,,,,,,,80,,,10.12,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,OASIS,CREAMY INN,105.04,103.44,-1.6,-1.52,,,,,,,34,,,3.04,,,1
7/7/2021,2021,3,7,July,2021-07,27,7,Wednesday,2,0,0,DRC,KINSHASA,OASIS,PIZZA INN,1727.82,2177.82,450,26.04,,,,,,,153,,,14.23,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1655.2,2061.63,406.43,24.55,,,,,,,178,,,11.58,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,647.8,957.46,309.66,47.8,,,,,,,149,,,6.43,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,799.64,788.33,-11.32,-1.42,,,,,,,94,,,8.39,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,4941,4377.79,-563.21,-11.4,,,,,,,300,,,14.59,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,693.99,523.05,-170.94,-24.63,,,,,,,115,,,4.55,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,430.35,423.87,-6.49,-1.51,,,,,,,49,,,8.65,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,2197.2,2646.88,449.68,20.47,,,,,,,247,,,10.72,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,708.64,585.59,-123.06,-17.37,,,,,,,104,,,5.63,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,JUNCTION,GALITOS,1355.76,1527.29,171.54,12.65,,,,,,,133,,,11.48,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,4380.38,6464.36,2083.98,47.58,,,,,,,365,,,17.71,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,1046.06,1007.25,-38.8,-3.71,,,,,,,170,,,5.93,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,404.04,521.07,117.03,28.97,,,,,,,102,,,5.11,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,614.99,562.56,-52.43,-8.52,,,,,,,85,,,6.62,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1767.2,2656.98,889.78,50.35,,,,,,,219,,,12.13,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,745.32,1005.66,260.34,34.93,,,,,,,124,,,8.11,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,OASIS,CREAMY INN,117.2,121.81,4.61,3.93,,,,,,,28,,,4.35,,,1
8/7/2021,2021,3,7,July,2021-07,27,8,Thursday,3,0,0,DRC,KINSHASA,OASIS,PIZZA INN,2460.52,3143.99,683.46,27.78,,,,,,,183,,,17.18,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1321.89,1566.97,245.08,18.54,,,,,,,229,,,6.84,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,670.42,805.57,135.14,20.16,,,,,,,189,,,4.26,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,1003.59,980.76,-22.83,-2.27,,,,,,,86,,,11.4,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,4953.18,4607.31,-345.87,-6.98,,,,,,,334,,,13.79,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,604.05,595.5,-8.55,-1.42,,,,,,,124,,,4.8,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,394.5,392.67,-1.83,-0.46,,,,,,,63,,,6.23,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,2433,1551.2,-881.8,-36.24,,,,,,,250,,,6.2,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,427.61,470.61,43,10.06,,,,,,,74,,,6.36,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,JUNCTION,GALITOS,1378.87,1624.97,246.09,17.85,,,,,,,122,,,13.32,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,4565.53,4348.09,-217.44,-4.76,,,,,,,428,,,10.16,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,877.52,1011.49,133.97,15.27,,,,,,,158,,,6.4,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,324.45,390.79,66.34,20.45,,,,,,,101,,,3.87,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,668.42,605.25,-63.17,-9.45,,,,,,,94,,,6.44,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1897.13,2748.1,850.97,44.86,,,,,,,165,,,16.66,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,698.9,1173.1,474.19,67.85,,,,,,,93,,,12.61,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,OASIS,CREAMY INN,149.7,145.1,-4.59,-3.07,,,,,,,46,,,3.15,,,1
9/7/2021,2021,3,7,July,2021-07,27,9,Friday,4,0,0,DRC,KINSHASA,OASIS,PIZZA INN,2126.39,2275.25,148.86,7,,,,,,,179,,,12.71,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1782.93,1759.24,-23.7,-1.33,,,,,,,231,,,7.62,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,954.26,970.41,16.15,1.69,,,,,,,182,,,5.33,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,CARREFOUR,GALITOS,1378.22,1313.86,-64.35,-4.67,,,,,,,97,,,13.54,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,4789.18,5145.52,356.34,7.44,,,,,,,299,,,17.21,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,740.82,623.32,-117.5,-15.86,,,,,,,190,,,3.28,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,544.06,562.14,18.07,3.32,,,,,,,76,,,7.4,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,2490.94,2341.57,-149.37,-6,,,,,,,340,,,6.89,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,JUNCTION,CREAMY INN,705.62,531.48,-174.13,-24.68,,,,,,,122,,,4.36,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,JUNCTION,GALITOS,1816.23,1731.21,-85.02,-4.68,,,,,,,190,,,9.11,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,JUNCTION,PIZZA INN,6722.1,6708.27,-13.83,-0.21,,,,,,,399,,,16.81,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,1294.47,1416.11,121.64,9.4,,,,,,,201,,,7.05,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,480.34,557.23,76.89,16.01,,,,,,,136,,,4.1,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,LA PIAZZA,GALITOS,762.66,776.28,13.63,1.79,,,,,,,110,,,7.06,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,2113.3,2626.39,513.09,24.28,,,,,,,205,,,12.81,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,OASIS,CHICKEN INN,776.03,1079.85,303.82,39.15,,,,,,,145,,,7.45,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,OASIS,CREAMY INN,226.12,110.28,-115.83,-51.23,,,,,,,63,,,1.75,,,1
10/7/2021,2021,3,7,July,2021-07,27,10,Saturday,5,1,0,DRC,KINSHASA,OASIS,PIZZA INN,2732.01,3132.17,400.16,14.65,,,,,,,238,,,13.16,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,2971.11,2811.49,-159.62,-5.37,,,,,,,343,,,8.2,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,1221.18,1507.87,286.69,23.48,,,,,,,334,,,4.51,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,CARREFOUR,GALITOS,1660.11,1763.1,102.99,6.2,,,,,,,165,,,10.69,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,7511.77,8581.29,1069.52,14.24,,,,,,,521,,,16.47,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,1211.7,982.16,-229.54,-18.94,,,,,,,249,,,3.94,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,747.36,709,-38.36,-5.13,,,,,,,101,,,7.02,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,3480.27,4247.08,766.81,22.03,,,,,,,516,,,8.23,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,JUNCTION,CREAMY INN,983.36,1010.69,27.33,2.78,,,,,,,202,,,5,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,JUNCTION,GALITOS,2695.56,3091.12,395.56,14.67,,,,,,,240,,,12.88,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,JUNCTION,PIZZA INN,8616.01,9282.36,666.35,7.73,,,,,,,667,,,13.92,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,1807.97,2049.36,241.4,13.35,,,,,,,308,,,6.65,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,753.65,715.04,-38.61,-5.12,,,,,,,180,,,3.97,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,LA PIAZZA,GALITOS,1098.97,1103.47,4.5,0.41,,,,,,,145,,,7.61,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,3456.56,4751.42,1294.86,37.46,,,,,,,429,,,11.08,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,OASIS,CHICKEN INN,1324.17,1542.79,218.62,16.51,,,,,,,161,,,9.58,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,OASIS,CREAMY INN,258.56,300.51,41.95,16.22,,,,,,,92,,,3.27,,,1
11/7/2021,2021,3,7,July,2021-07,27,11,Sunday,6,1,0,DRC,KINSHASA,OASIS,PIZZA INN,4226.53,5709.19,1482.66,35.08,,,,,,,369,,,15.47,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1164.36,996.16,-168.2,-14.45,,,,,,,177,,,5.63,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,657.9,543.21,-114.69,-17.43,,,,,,,151,,,3.6,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,838.31,634.51,-203.8,-24.31,,,,,,,86,,,7.38,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,2239.84,3806.68,1566.84,69.95,,,,,,,191,,,19.93,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,492.64,397.07,-95.56,-19.4,,,,,,,112,,,3.55,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,259.89,324.66,64.76,24.92,,,,,,,46,,,7.06,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,1756.38,1930.8,174.42,9.93,,,,,,,236,,,8.18,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,438.42,482.37,43.95,10.02,,,,,,,77,,,6.26,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,JUNCTION,GALITOS,1123.61,739.55,-384.05,-34.18,,,,,,,116,,,6.38,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,2992.68,4614.7,1622.02,54.2,,,,,,,228,,,20.24,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,772.16,971.41,199.25,25.8,,,,,,,137,,,7.09,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,322.94,329.21,6.26,1.94,,,,,,,87,,,3.78,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,497.78,449.38,-48.4,-9.72,,,,,,,60,,,7.49,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1463.57,1627.17,163.6,11.18,,,,,,,156,,,10.43,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,647.79,537.54,-110.25,-17.02,,,,,,,59,,,9.11,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,OASIS,CREAMY INN,102.7,107.96,5.26,5.13,,,,,,,55,,,1.96,,,1
12/7/2021,2021,3,7,July,2021-07,28,12,Monday,0,0,0,DRC,KINSHASA,OASIS,PIZZA INN,2008.03,2039.54,31.51,1.57,,,,,,,103,,,19.8,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1940.68,1885.48,-55.19,-2.84,,,,,,,221,,,8.53,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,765.26,1090.73,325.47,42.53,,,,,,,239,,,4.56,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,1150.21,1439.78,289.56,25.17,,,,,,,111,,,12.97,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,5635.65,6253.24,617.59,10.96,,,,,,,319,,,19.6,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,752.75,612.37,-140.37,-18.65,,,,,,,150,,,4.08,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,440.48,432.41,-8.07,-1.83,,,,,,,64,,,6.76,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,2563.9,2626.99,63.09,2.46,,,,,,,362,,,7.26,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,700.48,525.66,-174.82,-24.96,,,,,,,117,,,4.49,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,JUNCTION,GALITOS,1738.97,1730.25,-8.72,-0.5,,,,,,,156,,,11.09,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,5884.82,7102.42,1217.61,20.69,,,,,,,451,,,15.75,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,1376.67,1314.1,-62.56,-4.54,,,,,,,187,,,7.03,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,478.3,456.62,-21.67,-4.53,,,,,,,119,,,3.84,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,833.05,707.6,-125.44,-15.06,,,,,,,109,,,6.49,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,2166.26,2557.51,391.25,18.06,,,,,,,246,,,10.4,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,895.06,860.32,-34.74,-3.88,,,,,,,116,,,7.42,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,OASIS,CREAMY INN,214.64,122.84,-91.8,-42.77,,,,,,,80,,,1.54,,,1
13/7/2021,2021,3,7,July,2021-07,28,13,Tuesday,1,0,0,DRC,KINSHASA,OASIS,PIZZA INN,2647.79,2797.58,149.8,5.66,,,,,,,226,,,12.38,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1319.75,1313.14,-6.6,-0.5,,,,,,,188,,,6.98,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,482.96,626.54,143.59,29.73,,,,,,,123,,,5.09,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,800.29,642.36,-157.93,-19.73,,,,,,,99,,,6.49,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,3350.85,3110.04,-240.81,-7.19,,,,,,,229,,,13.58,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,658.59,483.27,-175.32,-26.62,,,,,,,105,,,4.6,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,360.13,299.83,-60.3,-16.74,,,,,,,50,,,6,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,1835.19,2461.3,626.11,34.12,,,,,,,197,,,12.49,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,509.53,477.04,-32.49,-6.38,,,,,,,94,,,5.07,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,GALITOS,1241.09,1294.91,53.82,4.34,,,,,,,137,,,9.45,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,4290.72,5843.73,1553.01,36.19,,,,,,,282,,,20.72,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,897.36,881.04,-16.32,-1.82,,,,,,,121,,,7.28,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,324.04,375.03,50.99,15.73,,,,,,,83,,,4.52,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,525.7,611.57,85.87,16.34,,,,,,,66,,,9.27,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1823.49,1335.32,-488.17,-26.77,,,,,,,174,,,7.67,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,544.73,970.89,426.16,78.23,,,,,,,79,,,12.29,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,OASIS,CREAMY INN,158.35,128.82,-29.53,-18.65,,,,,,,38,,,3.39,,,1
14/7/2021,2021,3,7,July,2021-07,28,14,Wednesday,2,0,0,DRC,KINSHASA,OASIS,PIZZA INN,1989.82,2160.02,170.19,8.55,,,,,,,152,,,14.21,,,1
